"TIMESTAMP","WS_ms_Max","WS_ms_Min","DeltaT_Avg","RTD_2m_Avg","RTD_10m_Avg","BP_mmHg_Avg","BP_TempC_Avg","BP_Qual_Avg","Precip_Tot","AirTC_Avg","RH_Avg","SolarRad_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT"
"2025-01-07 09:30:00",4.506,0.0,-0.113,3.28,3.394,773.2,4.162,6.906,0.0,3.407,91.8,52.98,1.283,134.4,37.1
"2025-01-07 09:45:00",5.939,0.0,-0.091,3.366,3.457,773.2,4.504,6.909,0.0,3.509,91.4,67.76,1.806,154.6,33.5
"2025-01-07 10:00:00",4.352,0.0,-0.084,3.414,3.498,773.3,4.694,6.909,0.0,3.569,90.9,81.0,1.736,141.5,31.09
"2025-01-07 10:15:00",3.686,0.0,-0.057,3.552,3.61,773.4,4.949,6.909,0.0,3.687,91.2,190.5,1.583,141.1,42.59
"2025-01-07 10:30:00",5.069,0.0,-0.025,4.3,4.325,773.3,6.383,6.903,0.0,4.395,88.4,200.2,1.74,124.8,34.4
"2025-01-07 10:45:00",3.84,0.0,-0.015,5.104,5.119,773.2,8.14,6.898,0.0,5.218,84.8,202.9,1.497,113.2,40.75
"2025-01-07 11:00:00",4.301,0.051,-0.044,5.221,5.264,773.1,9.07,6.896,0.0,5.412,83.9,111.1,1.607,98.4,36.1
"2025-01-07 11:15:00",5.018,0.0,-0.045,4.911,4.956,772.9,8.95,6.903,0.0,5.12,85.8,100.6,1.789,105.1,35.56
"2025-01-07 11:30:00",4.147,0.0,-0.046,5.025,5.071,772.9,8.58,6.905,0.0,5.165,85.9,93.6,1.493,111.8,42.74
"2025-01-07 11:45:00",4.403,0.0,-0.063,5.181,5.244,772.8,8.35,6.906,0.0,5.335,84.7,98.3,1.374,98.6,33.33
"2025-01-07 12:00:00",4.096,0.051,-0.043,5.476,5.518,772.5,8.3,6.905,0.0,5.577,84.0,132.6,1.337,95.3,35.59
"2025-01-07 12:15:00",3.738,0.0,-0.069,5.766,5.835,772.0,8.43,6.905,0.0,5.907,80.9,90.3,1.461,100.5,33.62
"2025-01-07 12:30:00",4.608,0.0,-0.074,5.944,6.019,771.7,8.57,6.908,0.0,6.092,79.16,90.7,1.62,110.3,34.82
"2025-01-07 12:45:00",5.171,0.0,-0.103,5.99,6.093,771.6,8.67,6.91,0.0,6.151,79.64,77.49,2.025,101.1,39.62
"2025-01-07 13:00:00",5.222,0.0,-0.11,6.057,6.168,771.6,8.7,6.905,0.0,6.219,79.99,81.8,2.384,88.0,25.05
"2025-01-07 13:15:00",6.554,0.41,-0.112,6.354,6.466,771.1,8.72,6.903,0.0,6.533,78.73,112.7,3.171,88.1,18.26
"2025-01-07 13:30:00",5.069,0.0,-0.095,6.587,6.682,771.1,8.81,6.902,0.0,6.761,78.99,120.9,2.175,93.8,27.82
"2025-01-07 13:45:00",6.246,0.0,-0.056,6.576,6.632,771.2,9.07,6.906,0.0,6.784,80.7,138.6,1.869,100.8,34.66
"2025-01-07 14:00:00",4.301,0.0,-0.079,6.615,6.694,771.0,9.33,6.904,0.0,6.784,80.8,121.5,1.832,94.5,31.54
"2025-01-07 14:15:00",3.635,0.0,-0.097,6.95,7.048,771.2,9.51,6.906,0.0,7.103,78.43,92.4,1.491,107.2,37.55
"2025-01-07 14:30:00",3.533,0.0,-0.105,7.081,7.186,771.4,9.76,6.908,0.0,7.32,77.69,68.28,1.101,127.3,35.18
"2025-01-07 14:45:00",4.762,0.256,-0.123,7.283,7.406,771.1,9.98,6.906,0.0,7.457,76.13,82.2,1.667,103.4,39.47
"2025-01-07 15:00:00",4.454,0.256,-0.146,7.539,7.685,770.8,10.13,6.907,0.0,7.727,73.48,80.4,1.906,92.0,28.41
"2025-01-07 15:15:00",3.84,0.0,-0.194,7.599,7.793,770.8,10.19,6.906,0.0,7.819,71.48,44.04,1.54,116.2,39.03
"2025-01-07 15:30:00",4.096,0.0,-0.379,7.24,7.619,770.8,10.03,6.905,0.0,7.564,74.01,28.65,1.383,134.2,49.12
"2025-01-07 15:45:00",3.84,0.0,-0.412,7.237,7.65,770.8,9.67,6.906,0.0,7.494,73.06,36.12,1.369,121.6,41.37
"2025-01-07 16:00:00",4.147,0.0,-0.212,7.695,7.907,770.9,9.44,6.902,0.0,7.895,70.17,27.11,1.537,98.7,37.61
"2025-01-07 16:15:00",4.045,0.0,-0.222,7.622,7.844,770.8,9.52,6.906,0.0,7.86,70.98,22.96,1.674,94.5,32.78
"2025-01-07 16:30:00",4.659,0.0,-0.266,7.45,7.716,770.8,9.56,6.907,0.0,7.735,71.35,8.97,1.706,92.4,31.11
"2025-01-07 16:45:00",3.533,0.0,-0.386,6.858,7.245,770.9,9.34,6.908,0.0,7.249,75.32,3.546,1.119,134.9,44.17
"2025-01-07 17:00:00",3.891,0.0,-0.421,6.494,6.915,770.5,8.89,6.903,0.0,6.807,77.24,1.332,1.144,133.3,63.97
"2025-01-07 17:15:00",1.485,0.0,-0.788,5.899,6.686,770.8,8.34,6.901,0.0,6.306,80.2,0.195,0.596,269.6,37.77
"2025-01-07 17:30:00",1.997,0.0,-1.015,5.254,6.269,771.0,7.786,6.903,0.0,5.756,84.8,0.042,0.976,253.0,29.65
"2025-01-07 17:45:00",3.123,0.0,-0.817,5.633,6.45,771.2,7.379,6.911,0.0,5.803,82.8,0.028,0.869,231.9,37.65
"2025-01-07 18:00:00",2.304,0.0,-0.717,5.61,6.327,771.2,7.208,6.909,0.0,5.948,81.7,0.023,0.748,245.2,44.62
"2025-01-07 18:15:00",2.304,0.0,-0.545,5.491,6.036,771.0,7.187,6.911,0.0,5.825,83.2,0.023,0.817,249.4,51.45
"2025-01-07 18:30:00",4.557,0.0,-0.776,5.598,6.375,771.0,7.051,6.907,0.0,5.8,83.0,0.026,1.203,228.9,47.77
"2025-01-07 18:45:00",4.352,0.0,-0.722,5.269,5.99,771.0,6.906,6.906,0.0,5.689,83.3,0.02,0.929,211.4,56.72
"2025-01-07 19:00:00",3.43,0.0,-0.679,5.155,5.834,771.0,6.781,6.908,0.0,5.444,84.6,0.022,1.238,218.0,61.01
"2025-01-07 19:15:00",3.277,0.0,-0.565,5.631,6.196,770.9,6.68,6.909,0.0,5.775,81.9,0.018,1.294,151.6,53.79
"2025-01-07 19:30:00",4.608,0.0,-0.373,5.979,6.352,770.9,6.822,6.911,0.0,6.13,79.54,0.009,1.334,136.8,37.9
"2025-01-07 19:45:00",3.686,0.0,-0.223,6.261,6.484,771.0,7.19,6.911,0.0,6.493,77.45,0.005,1.265,127.3,47.81
"2025-01-07 20:00:00",4.762,0.0,-0.279,6.142,6.421,770.9,7.552,6.91,0.0,6.357,78.28,0.007,1.183,138.9,46.64
"2025-01-07 20:15:00",3.994,0.0,-0.247,6.591,6.838,770.7,7.742,6.908,0.0,6.699,72.95,0.017,1.025,106.2,52.21
"2025-01-07 20:30:00",3.072,0.0,-0.481,6.245,6.726,770.8,7.826,6.911,0.0,6.56,75.15,0.012,1.225,246.6,71.04
"2025-01-07 20:45:00",1.741,0.0,-0.746,5.772,6.518,771.1,7.872,6.911,0.0,6.264,79.02,0.018,0.821,250.1,25.53
"2025-01-07 21:00:00",2.048,0.0,-0.399,6.128,6.528,770.8,7.882,6.91,0.0,6.319,76.33,0.015,0.573,233.5,54.89
"2025-01-07 21:15:00",2.714,0.0,-0.401,6.175,6.576,770.6,7.981,6.906,0.0,6.459,76.47,0.012,0.892,250.1,62.22
"2025-01-07 21:30:00",3.43,0.0,-0.46,6.118,6.578,770.6,8.1,6.911,0.0,6.41,76.5,0.019,0.835,218.0,66.58
"2025-01-07 21:45:00",4.096,0.154,-0.365,6.534,6.899,770.4,8.15,6.914,0.0,6.621,72.8,0.016,1.393,147.6,61.59
"2025-01-07 22:00:00",6.042,0.0,-0.263,6.956,7.219,770.6,8.28,6.912,0.0,7.175,68.98,0.007,1.606,117.7,56.07
"2025-01-07 22:15:00",3.482,0.0,-0.36,6.637,6.997,770.8,8.52,6.909,0.0,6.938,72.31,0.012,0.961,18.98,96.0
"2025-01-07 22:30:00",3.021,0.0,-0.224,7.031,7.255,770.9,8.69,6.908,0.0,7.238,68.18,0.011,0.883,208.1,70.06
"2025-01-07 22:45:00",2.406,0.0,-0.381,6.432,6.813,770.9,8.85,6.91,0.0,6.778,74.66,0.015,0.793,262.5,73.27
"2025-01-07 23:00:00",4.813,0.0,-0.311,6.514,6.825,770.9,8.9,6.911,0.0,6.726,73.35,0.017,1.054,170.0,63.88
"2025-01-07 23:15:00",3.942,0.0,-0.281,6.307,6.589,771.0,8.86,6.909,0.0,6.622,75.42,0.015,1.387,145.8,43.04
"2025-01-07 23:30:00",5.222,0.0,-0.158,6.226,6.384,770.9,8.78,6.912,0.0,6.472,75.76,0.018,2.307,135.4,26.91
"2025-01-07 23:45:00",5.325,0.0,-0.146,6.061,6.207,770.5,8.66,6.91,0.0,6.282,76.79,0.022,1.649,118.1,38.34
"2025-01-08 00:00:00",4.915,0.0,-0.165,6.086,6.251,770.3,8.51,6.912,0.0,6.289,76.08,0.029,1.779,102.0,37.68
"2025-01-08 00:15:00",4.25,0.0,-0.157,6.152,6.309,770.3,8.39,6.911,0.0,6.336,75.92,0.018,1.624,99.9,38.16
"2025-01-08 00:30:00",3.635,0.0,-0.241,6.124,6.364,770.6,8.36,6.909,0.0,6.335,77.08,0.018,1.271,83.8,92.2
"2025-01-08 00:45:00",2.355,0.0,-0.25,6.377,6.627,771.2,8.34,6.91,0.0,6.508,74.86,0.023,0.693,351.8,42.93
"2025-01-08 01:00:00",3.584,0.0,-0.37,6.035,6.405,771.2,8.31,6.908,0.0,6.397,78.82,0.018,0.775,11.28,64.68
"2025-01-08 01:15:00",0.973,0.0,-0.364,5.417,5.781,771.1,8.26,6.909,0.0,5.778,88.4,0.017,0.357,243.9,48.85
"2025-01-08 01:30:00",1.331,0.0,-0.295,5.277,5.573,771.1,8.24,6.91,0.0,5.534,91.7,0.016,0.438,208.5,27.06
"2025-01-08 01:45:00",1.28,0.0,-0.276,5.229,5.504,771.1,8.22,6.911,0.0,5.448,92.6,0.013,0.51,216.3,23.16
"2025-01-08 02:00:00",1.485,0.0,-0.326,5.318,5.643,771.1,8.22,6.909,0.0,5.525,90.5,0.014,0.722,232.1,22.16
"2025-01-08 02:15:00",2.099,0.0,-0.319,5.606,5.925,771.3,8.24,6.91,0.0,5.717,84.2,0.017,0.759,230.6,40.17
"2025-01-08 02:30:00",1.638,0.0,-0.365,5.664,6.029,771.6,8.29,6.912,0.0,5.906,81.6,0.015,0.399,219.4,31.99
"2025-01-08 02:45:00",1.229,0.0,-0.208,5.184,5.392,771.7,8.3,6.91,0.0,5.515,90.7,0.016,0.675,217.4,22.3
"2025-01-08 03:00:00",1.638,0.358,-0.133,4.92,5.053,771.6,8.18,6.913,0.008,5.172,94.0,0.019,0.751,217.0,10.8
"2025-01-08 03:15:00",1.126,0.0,-0.114,4.848,4.962,771.4,8.02,6.91,0.0,5.059,95.7,0.016,0.457,208.8,12.91
"2025-01-08 03:30:00",2.202,0.0,-0.165,4.89,5.055,771.5,7.892,6.908,0.0,5.02,93.3,0.019,0.59,179.5,67.49
"2025-01-08 03:45:00",3.226,0.0,-0.097,4.936,5.033,771.7,7.768,6.907,0.0,5.121,91.4,0.024,1.024,183.5,41.01
"2025-01-08 04:00:00",1.843,0.102,-0.086,4.73,4.815,771.7,7.627,6.905,0.0,4.95,94.7,0.025,0.878,215.1,19.95
"2025-01-08 04:15:00",4.352,0.0,-0.175,4.756,4.931,771.6,7.534,6.906,0.0,4.897,93.7,0.018,0.862,176.7,46.46
"2025-01-08 04:30:00",1.69,0.0,-0.139,4.786,4.925,771.5,7.525,6.903,0.0,5.0,93.4,0.017,0.565,212.6,50.59
"2025-01-08 04:45:00",1.69,0.0,-0.12,4.815,4.935,771.4,7.573,6.904,0.0,4.99,93.3,0.015,0.447,208.1,44.06
"2025-01-08 05:00:00",2.509,0.0,-0.114,4.783,4.898,771.3,7.646,6.906,0.0,4.979,94.1,0.012,0.662,204.4,36.44
"2025-01-08 05:15:00",2.662,0.0,-0.131,4.772,4.903,771.2,7.691,6.909,0.0,4.946,93.1,0.016,0.951,216.0,43.0
"2025-01-08 05:30:00",2.15,0.205,-0.132,4.783,4.915,771.4,7.674,6.909,0.0,4.942,91.7,0.02,0.845,220.1,39.48
"2025-01-08 05:45:00",1.946,0.0,-0.165,4.736,4.901,771.6,7.637,6.91,0.0,4.918,93.1,0.016,0.855,223.8,18.85
"2025-01-08 06:00:00",2.304,0.0,-0.192,4.789,4.981,771.6,7.625,6.906,0.0,4.944,92.8,0.015,0.636,234.0,19.84
"2025-01-08 06:15:00",1.178,0.0,-0.229,4.853,5.082,771.7,7.66,6.907,0.0,5.015,92.5,0.015,0.667,236.8,14.23
"2025-01-08 06:30:00",1.587,0.0,-0.208,5.03,5.238,771.8,7.736,6.906,0.0,5.154,89.0,0.01,0.549,206.8,28.67
"2025-01-08 06:45:00",1.946,0.0,-0.208,5.071,5.279,771.8,7.83,6.903,0.0,5.272,89.5,0.01,0.69,238.0,19.53
"2025-01-08 07:00:00",1.229,0.0,-0.283,5.098,5.381,771.9,7.907,6.904,0.0,5.311,89.8,0.017,0.566,231.4,34.0
"2025-01-08 07:15:00",1.075,0.205,-0.292,5.053,5.345,772.0,7.949,6.904,0.0,5.287,91.7,0.019,0.539,233.8,8.28
"2025-01-08 07:30:00",0.512,0.0,-0.223,5.063,5.286,772.2,8.0,6.904,0.0,5.263,93.5,0.031,0.168,226.9,20.45
"2025-01-08 07:45:00",0.614,0.0,-0.253,5.151,5.404,772.3,8.13,6.907,0.0,5.302,92.2,0.343,0.141,240.4,13.91
"2025-01-08 08:00:00",0.563,0.0,-0.241,5.167,5.407,772.3,8.25,6.905,0.0,5.354,92.2,2.143,0.115,187.0,30.0
"2025-01-08 08:15:00",0.358,0.0,-0.213,5.103,5.316,772.4,8.32,6.906,0.0,5.339,93.7,8.29,0.049,214.1,0.079
"2025-01-08 08:30:00",0.819,0.0,-0.317,5.047,5.364,772.5,8.31,6.905,0.0,5.23,92.7,15.4,0.346,248.8,11.27
"2025-01-08 08:45:00",1.075,0.0,-0.28,4.887,5.167,772.5,8.2,6.904,0.0,5.18,93.5,25.57,0.331,238.6,9.5
"2025-01-08 09:00:00",1.178,0.0,-0.321,4.832,5.153,772.5,8.04,6.903,0.0,5.008,94.7,46.99,0.519,233.2,24.14
"2025-01-08 09:15:00",1.587,0.0,-0.264,5.409,5.673,772.6,8.09,6.904,0.0,5.428,91.3,95.5,0.419,242.9,23.22
"2025-01-08 09:30:00",2.202,0.0,-0.089,6.012,6.101,772.7,9.24,6.908,0.0,6.255,83.9,132.2,0.673,141.6,47.76
"2025-01-08 09:45:00",4.045,0.0,-0.169,5.827,5.996,772.8,11.13,6.907,0.0,6.211,83.3,59.31,0.881,167.1,36.87
"2025-01-08 10:00:00",2.816,0.0,-0.192,6.054,6.247,772.8,11.55,6.905,0.0,6.318,83.3,226.7,0.853,160.8,47.73
"2025-01-08 10:15:00",3.277,0.0,0.008,6.663,6.655,772.8,13.17,6.902,0.0,6.991,78.47,234.6,1.148,148.1,40.55
"2025-01-08 10:30:00",2.15,0.0,-0.053,6.764,6.817,772.9,15.2,6.901,0.0,7.203,76.13,213.5,0.674,175.9,49.4
"2025-01-08 10:45:00",2.355,0.0,0.0,7.199,7.199,772.9,16.53,6.9,0.0,7.713,74.69,287.3,0.66,167.9,45.57
"2025-01-08 11:00:00",3.686,0.0,0.053,7.464,7.411,772.6,18.0,6.9,0.0,7.904,72.33,236.4,1.318,124.9,45.82
"2025-01-08 11:15:00",3.43,0.0,-0.009,7.572,7.581,772.4,18.53,6.905,0.0,7.975,72.5,305.3,1.073,143.4,31.81
"2025-01-08 11:30:00",3.584,0.0,0.007,7.929,7.922,772.3,18.86,6.906,0.0,8.25,71.62,328.8,1.439,117.2,34.2
"2025-01-08 11:45:00",3.84,0.0,0.003,8.22,8.22,772.0,19.54,6.902,0.0,8.57,74.01,342.7,1.463,136.3,31.85
"2025-01-08 12:00:00",4.813,0.102,-0.01,8.32,8.33,771.8,19.9,6.899,0.0,8.57,74.89,262.9,1.739,112.2,34.37
"2025-01-08 12:15:00",4.147,0.051,-0.04,8.6,8.64,771.7,18.91,6.892,0.0,8.79,74.26,258.1,1.652,104.1,36.61
"2025-01-08 12:30:00",4.557,0.0,-0.075,8.87,8.94,771.5,17.6,6.891,0.0,9.08,72.6,359.9,1.32,106.3,35.28
"2025-01-08 12:45:00",5.018,0.205,-0.107,9.01,9.12,771.5,17.35,6.895,0.0,9.28,70.54,297.9,2.2,119.6,32.88
"2025-01-08 13:00:00",4.762,0.0,-0.198,9.2,9.4,771.4,17.33,6.891,0.0,9.55,70.29,231.7,1.59,156.2,41.23
"2025-01-08 13:15:00",4.198,0.0,-0.355,9.32,9.67,771.4,16.98,6.89,0.0,9.64,70.7,75.29,1.523,149.2,46.6
"2025-01-08 13:30:00",4.659,0.0,-0.233,9.71,9.94,771.3,16.04,6.887,0.0,10.0,69.57,152.0,1.241,127.4,50.27
"2025-01-08 13:45:00",3.533,0.307,-0.258,9.98,10.24,771.2,15.39,6.89,0.0,10.28,68.39,159.2,1.558,135.8,38.77
"2025-01-08 14:00:00",3.226,0.0,-0.228,10.52,10.74,771.1,15.32,6.892,0.0,10.81,67.51,215.0,1.043,135.6,43.73
"2025-01-08 14:15:00",2.458,0.0,-0.183,10.56,10.74,771.1,15.64,6.894,0.0,10.93,66.19,100.7,1.1,124.0,30.15
"2025-01-08 14:30:00",3.584,0.0,-0.297,10.37,10.66,771.1,15.41,6.895,0.0,10.74,67.79,51.91,1.075,137.2,34.6
"2025-01-08 14:45:00",2.406,0.0,-0.476,9.99,10.46,771.1,14.81,6.891,0.0,10.56,73.13,47.97,0.63,202.4,36.73
"2025-01-08 15:00:00",1.178,0.0,-0.514,9.18,9.69,771.2,14.18,6.89,0.0,9.65,80.7,50.95,0.504,238.5,16.46
"2025-01-08 15:15:00",1.28,0.0,-0.762,8.34,9.1,771.3,13.5,6.891,0.0,8.85,85.4,32.97,0.553,241.0,14.78
"2025-01-08 15:30:00",1.075,0.358,-0.916,7.618,8.53,771.4,12.7,6.889,0.0,8.06,87.9,20.65,0.7,240.9,9.39
"2025-01-08 15:45:00",1.075,0.307,-0.945,7.173,8.12,771.6,11.79,6.891,0.0,7.566,89.7,20.16,0.738,233.8,6.467
"2025-01-08 16:00:00",1.229,0.41,-0.661,6.827,7.488,771.6,10.91,6.888,0.0,7.152,91.6,15.88,0.829,228.6,9.11
"2025-01-08 16:15:00",1.229,0.0,-0.786,6.704,7.491,771.5,10.13,6.89,0.0,6.936,92.2,13.5,0.623,234.5,14.0
"2025-01-08 16:30:00",1.126,0.307,-0.956,6.688,7.644,771.6,9.49,6.893,0.0,6.961,91.4,10.2,0.655,225.5,13.11
"2025-01-08 16:45:00",1.178,0.461,-0.914,6.47,7.383,771.7,8.97,6.89,0.0,6.754,92.1,5.956,0.806,228.8,9.6
"2025-01-08 17:00:00",1.075,0.0,-1.009,6.169,7.178,771.6,8.51,6.893,0.0,6.446,93.2,1.83,0.658,231.1,14.05
"2025-01-08 17:15:00",0.87,0.0,-1.069,6.188,7.257,771.6,8.09,6.889,0.0,6.407,93.0,0.315,0.499,221.2,11.06
"2025-01-08 17:30:00",0.768,0.0,-0.926,5.865,6.791,771.8,7.762,6.894,0.0,6.141,93.7,0.05,0.36,211.2,9.28
"2025-01-08 17:45:00",0.614,0.0,-0.897,5.78,6.677,772.0,7.553,6.893,0.0,5.972,94.5,0.03,0.137,227.5,2.474
"2025-01-08 18:00:00",0.768,0.0,-0.98,5.884,6.865,772.0,7.447,6.893,0.0,5.974,94.9,0.021,0.22,226.8,5.606
"2025-01-08 18:15:00",0.614,0.0,-0.88,5.708,6.588,772.0,7.401,6.892,0.0,5.983,94.7,0.021,0.358,230.9,1.363
"2025-01-08 18:30:00",0.922,0.0,-0.945,5.631,6.576,772.1,7.384,6.895,0.0,5.81,95.4,0.024,0.208,220.6,6.088
"2025-01-08 18:45:00",0.922,0.0,-1.087,5.289,6.377,772.1,7.261,6.894,0.0,5.56,96.1,0.026,0.454,222.0,10.92
"2025-01-08 19:00:00",1.126,0.512,-1.089,5.238,6.326,772.1,7.054,6.895,0.0,5.48,96.9,0.029,0.771,236.4,6.196
"2025-01-08 19:15:00",1.178,0.41,-1.277,5.134,6.412,772.1,6.839,6.899,0.0,5.438,97.1,0.028,0.847,232.8,7.865
"2025-01-08 19:30:00",1.178,0.512,-1.371,5.252,6.622,772.1,6.618,6.898,0.0,5.492,97.5,0.025,0.777,238.8,6.111
"2025-01-08 19:45:00",1.178,0.358,-1.334,5.113,6.447,772.1,6.371,6.895,0.0,5.407,97.3,0.026,0.834,231.7,4.343
"2025-01-08 20:00:00",1.126,0.0,-1.28,5.025,6.306,772.0,6.017,6.889,0.0,5.281,97.7,0.024,0.699,236.9,7.039
"2025-01-08 20:15:00",0.922,0.0,-1.209,5.135,6.344,771.9,5.977,6.895,0.0,5.331,98.0,0.027,0.542,239.4,7.889
"2025-01-08 20:30:00",1.126,0.0,-1.248,4.807,6.055,771.9,5.755,6.895,0.0,5.126,97.7,0.03,0.704,233.0,7.365
"2025-01-08 20:45:00",1.024,0.307,-1.298,4.583,5.881,771.9,5.636,6.894,0.0,4.862,98.0,0.026,0.707,237.0,12.12
"2025-01-08 21:00:00",0.973,0.051,-1.347,5.023,6.37,771.9,5.584,6.9,0.0,5.276,98.3,0.02,0.638,234.7,7.764
