"TIMESTAMP","STATION","WS_ms_10m_S_WVT","WD_10m_D1_WVT","WD_10m_SD1_WVT","WS_ms_20m_S_WVT","WD_20m_D1_WVT","WD_20m_SD1_WVT","SIN_WD10_Avg","COS_WD10_Avg","SIN_WD20_Avg","COS_WD20_Avg","Max15Gust_10","GustTime_10","Max15Gust_20","GustTime_20","Temp_C_3m_Avg","Temp_C_15m_Avg","DeltaT_Avg","AmbT_C_Avg","RH_Avg","SR_wm2_Avg","Precip_in_Tot","BP_mmHg","PTemp","BV_Avg"
"TIMESTAMP","","m/s","","","m/s","","","","","","","m/s","","m/s","","C","C","C","C","","","","","C",""
"2024-06-30 00:00:00","RIGI",3.407,98.0,14.96,3.836,97.8,13.82,0.956,-0.135,0.962,-0.132,4.949,235036.0,5.598,235553.0,9.56,9.64,0.084,10.5,95.6,0.0,0.0,533.7,14.13,13.04
"2024-06-30 00:15:00","RIGI",3.718,84.0,15.66,4.345,86.7,13.36,0.954,0.101,0.968,0.057,6.417,110.0,6.519,110.0,9.33,9.33,-0.006,10.11,97.8,0.0,0.0,533.5,14.07,13.04
"2024-06-30 00:30:00","RIGI",1.851,26.06,30.16,1.916,42.73,30.47,0.328,0.668,0.465,0.555,4.847,1519.0,5.018,1519.0,9.41,9.39,-0.014,10.09,98.7,0.0,0.0,533.4,14.03,13.05
"2024-06-30 00:45:00","RIGI",1.681,270.2,51.86,1.793,272.3,48.04,-0.358,0.01,-0.221,-0.002,6.007,4156.0,6.417,4150.0,9.98,9.95,-0.036,10.38,99.1,0.0,0.0,533.4,14.01,13.05
"2024-06-30 01:00:00","RIGI",3.185,163.1,19.89,3.658,166.7,17.32,0.26,-0.869,0.215,-0.912,7.646,5959.0,7.339,5959.0,10.17,10.23,0.068,10.75,98.2,0.0,0.0,533.4,14.06,13.05
"2024-06-30 01:15:00","RIGI",5.077,152.9,10.39,5.553,154.1,8.84,0.448,-0.876,0.432,-0.889,7.646,10000.0,7.817,10124.0,10.11,10.07,-0.034,10.77,98.9,0.0,0.0,533.4,14.14,13.04
"2024-06-30 01:30:00","RIGI",3.991,151.6,10.66,4.426,154.7,8.6,0.466,-0.862,0.421,-0.893,6.588,11901.0,6.793,11855.0,10.07,9.99,-0.074,10.72,99.6,0.002,0.0,533.5,14.26,13.04
"2024-06-30 01:45:00","RIGI",3.353,155.9,11.34,3.755,158.1,9.6,0.401,-0.894,0.368,-0.913,5.427,13343.0,5.632,13544.0,10.09,10.01,-0.082,10.7,99.9,0.0,0.0,533.4,14.38,13.04
"2024-06-30 02:00:00","RIGI",3.507,156.6,12.84,3.905,158.3,11.79,0.387,-0.892,0.361,-0.907,5.427,15139.0,6.178,15138.0,10.21,10.13,-0.08,10.82,100.0,0.0,0.0,533.3,14.5,13.04
"2024-06-30 02:15:00","RIGI",4.241,171.2,9.0,4.582,174.3,7.612,0.149,-0.966,0.098,-0.976,6.588,21122.0,6.724,20743.0,10.28,10.2,-0.083,10.87,100.0,0.0,0.0,533.4,14.61,13.04
"2024-06-30 02:30:00","RIGI",4.328,177.2,10.09,4.831,179.3,9.05,0.047,-0.982,0.012,-0.986,6.485,21559.0,7.1,21514.0,10.33,10.25,-0.079,10.88,100.0,0.003,0.0,533.4,14.67,13.04
"2024-06-30 02:45:00","RIGI",3.643,174.7,9.53,3.987,177.0,8.57,0.09,-0.975,0.051,-0.98,5.666,23952.0,6.281,23924.0,10.33,10.25,-0.085,10.9,100.0,0.032,0.0,533.3,14.73,13.04
"2024-06-30 03:00:00","RIGI",3.95,176.7,12.7,4.493,178.6,12.34,0.056,-0.974,0.025,-0.976,5.734,25626.0,6.383,25657.0,10.28,10.19,-0.09,10.85,100.0,0.028,0.0,533.4,14.75,13.04
"2024-06-30 03:15:00","RIGI",4.488,173.9,8.0,4.99,175.7,7.145,0.105,-0.984,0.075,-0.989,6.144,30759.0,6.793,30704.0,10.25,10.16,-0.091,10.82,100.0,0.039,0.0,533.3,14.75,13.04
"2024-06-30 03:30:00","RIGI",3.115,171.7,10.39,3.386,172.9,9.74,0.142,-0.973,0.122,-0.978,5.086,31500.0,5.188,32349.0,10.26,10.18,-0.073,10.81,100.0,0.012,0.0,533.2,14.76,13.03
"2024-06-30 03:45:00","RIGI",2.323,170.2,10.03,2.558,171.2,8.67,0.167,-0.969,0.153,-0.974,3.959,33043.0,4.267,33029.0,10.23,10.14,-0.094,10.82,100.0,0.03,0.0,533.1,14.81,13.03
"2024-06-30 04:00:00","RIGI",2.237,182.3,12.12,2.504,184.4,10.41,-0.039,-0.976,-0.075,-0.98,4.028,35956.0,4.198,35952.0,10.22,10.11,-0.114,10.8,100.0,0.003,0.0,533.1,14.89,13.03
"2024-06-30 04:15:00","RIGI",1.117,175.9,22.03,0.847,191.9,8.34,0.086,-0.876,-0.013,-0.926,3.789,40000.0,3.994,40000.0,10.18,10.1,-0.086,10.77,100.0,0.003,0.0,533.1,14.96,13.03
"2024-06-30 04:30:00","RIGI",0.398,187.8,46.81,0.0,49.93,0.0,-0.088,-0.439,-0.386,-0.47,1.673,41506.0,0.034,42436.0,10.21,10.11,-0.103,10.8,100.0,0.033,0.0,533.1,15.07,13.03
"2024-06-30 04:45:00","RIGI",0.915,256.8,38.37,0.245,306.7,5.469,-0.577,-0.135,-0.671,-0.066,2.458,44442.0,2.423,44433.0,10.13,10.07,-0.061,10.71,100.0,6.04,0.0,533.1,15.15,13.03
"2024-06-30 05:00:00","RIGI",1.106,274.9,21.97,0.883,280.8,15.5,-0.866,0.071,-0.908,0.168,2.56,44511.0,2.662,45157.0,10.09,10.0,-0.09,10.62,100.0,7.555,0.0,533.2,15.15,13.03
"2024-06-30 05:15:00","RIGI",1.723,274.1,22.02,1.719,281.2,16.24,-0.891,0.063,-0.922,0.135,3.686,51152.0,3.686,50751.0,10.02,9.97,-0.045,10.57,100.0,9.76,0.0,533.2,15.14,13.03
"2024-06-30 05:30:00","RIGI",2.184,289.2,13.05,2.553,289.7,11.65,-0.916,0.319,-0.921,0.329,3.857,52129.0,4.233,52128.0,10.13,10.02,-0.111,10.71,100.0,19.99,0.0,533.2,15.13,13.03
"2024-06-30 05:45:00","RIGI",2.129,289.4,15.47,2.432,290.8,14.16,-0.905,0.319,-0.902,0.343,3.857,53400.0,4.13,53351.0,10.19,9.89,-0.305,10.76,99.9,33.23,0.0,533.2,15.15,13.03
"2024-06-30 06:00:00","RIGI",2.228,265.4,22.97,2.492,271.3,19.49,-0.902,-0.073,-0.937,0.021,4.983,55459.0,5.154,55500.0,10.99,9.95,-1.041,11.09,96.0,60.59,0.0,533.2,15.22,13.02
"2024-06-30 06:15:00","RIGI",2.966,250.8,21.09,3.185,260.3,19.89,-0.881,-0.307,-0.927,-0.158,6.212,61419.0,6.827,61111.0,11.39,10.09,-1.299,11.73,87.4,92.3,0.0,533.3,15.36,13.02
"2024-06-30 06:30:00","RIGI",3.289,248.4,21.11,3.244,264.8,18.91,-0.866,-0.342,-0.938,-0.085,6.861,62946.0,7.236,62738.0,11.39,10.13,-1.256,11.9,86.2,103.0,0.0,533.3,15.52,13.02
"2024-06-30 06:45:00","RIGI",3.129,249.2,21.74,3.175,262.1,19.95,-0.86,-0.326,-0.929,-0.129,6.656,63000.0,6.144,63447.0,12.25,11.45,-0.804,12.48,84.0,349.0,0.0,533.4,15.85,13.01
"2024-06-30 07:00:00","RIGI",1.921,271.5,27.89,2.293,277.1,23.2,-0.868,0.02,-0.906,0.113,5.154,65407.0,4.813,65403.0,12.91,12.23,-0.687,13.28,80.6,343.4,0.0,533.5,16.62,12.99
"2024-06-30 07:15:00","RIGI",2.262,268.2,30.71,2.534,278.7,24.38,-0.865,-0.027,-0.901,0.138,5.018,70700.0,5.257,70651.0,13.65,12.82,-0.829,13.92,75.74,466.3,0.0,533.5,17.45,12.98
"2024-06-30 07:30:00","RIGI",3.157,242.4,22.25,3.314,257.4,21.14,-0.821,-0.43,-0.91,-0.204,6.417,72317.0,6.827,72047.0,13.79,13.01,-0.777,14.15,70.63,368.7,0.0,533.5,18.21,12.97
"2024-06-30 07:45:00","RIGI",3.0,241.6,20.7,3.075,253.6,21.61,-0.82,-0.444,-0.892,-0.262,6.144,74053.0,6.758,74059.0,14.15,13.26,-0.898,14.38,69.24,461.6,0.0,533.6,18.76,12.96
"2024-06-30 08:00:00","RIGI",4.505,238.5,15.0,4.618,248.9,15.7,-0.823,-0.505,-0.897,-0.346,7.714,75708.0,8.94,75709.0,14.38,13.3,-1.076,14.62,67.83,538.2,0.0,533.6,19.36,12.95
"2024-06-30 08:15:00","RIGI",4.314,241.8,17.59,4.451,254.6,19.25,-0.838,-0.449,-0.905,-0.25,7.543,81313.0,8.67,81318.0,13.8,13.11,-0.691,14.11,69.7,433.5,0.0,533.7,19.58,12.94
"2024-06-30 08:30:00","RIGI",3.643,245.7,20.12,3.863,256.4,17.73,-0.856,-0.386,-0.925,-0.223,6.997,81805.0,7.509,81518.0,13.81,13.04,-0.77,14.14,70.89,394.2,0.0,533.6,19.78,12.94
"2024-06-30 08:45:00","RIGI",3.62,235.9,12.64,3.554,246.4,15.15,-0.806,-0.546,-0.879,-0.384,6.042,84130.0,5.495,83032.0,14.08,13.11,-0.968,14.3,71.89,512.2,0.0,533.6,19.88,12.93
"2024-06-30 09:00:00","RIGI",3.465,239.5,17.73,3.68,249.3,16.86,-0.812,-0.479,-0.881,-0.333,7.817,85408.0,7.851,85403.0,15.16,13.74,-1.418,15.36,67.64,682.5,0.0,533.5,20.45,12.92
"2024-06-30 09:15:00","RIGI",3.595,231.8,16.25,3.627,239.3,15.24,-0.751,-0.59,-0.824,-0.489,6.212,91319.0,7.236,91309.0,15.75,14.34,-1.407,15.83,66.35,898.0,0.0,533.6,21.1,12.91
"2024-06-30 09:30:00","RIGI",4.039,240.8,17.34,4.101,248.6,15.61,-0.831,-0.465,-0.893,-0.35,6.827,92949.0,7.748,92839.0,16.19,14.51,-1.683,16.36,63.46,810.0,0.0,533.6,21.9,12.89
"2024-06-30 09:45:00","RIGI",3.672,242.1,15.52,3.912,248.1,15.29,-0.851,-0.452,-0.895,-0.36,6.929,94150.0,7.031,94149.0,15.98,14.47,-1.507,16.1,65.36,809.0,0.0,533.6,22.35,12.88
"2024-06-30 10:00:00","RIGI",3.553,243.7,21.83,3.702,255.7,21.5,-0.832,-0.412,-0.902,-0.231,7.782,95350.0,8.29,95347.0,16.54,15.19,-1.356,16.76,63.69,955.0,0.0,533.7,22.87,12.87
"2024-06-30 10:15:00","RIGI",3.985,243.7,19.07,4.265,253.5,18.39,-0.847,-0.419,-0.907,-0.268,7.27,100643.0,8.09,101157.0,16.98,15.34,-1.642,17.04,63.94,1002.0,0.0,533.7,23.4,12.86
"2024-06-30 10:30:00","RIGI",4.059,244.6,22.58,4.16,258.5,21.65,-0.832,-0.395,-0.909,-0.185,7.851,102158.0,8.23,102151.0,17.15,15.67,-1.482,17.28,63.11,999.0,0.0,533.6,23.87,12.86
"2024-06-30 10:45:00","RIGI",2.636,259.0,31.27,2.946,267.2,26.78,-0.842,-0.163,-0.891,-0.044,5.871,103030.0,5.495,103948.0,17.42,16.19,-1.236,17.86,62.58,739.9,0.0,533.7,24.35,12.85
"2024-06-30 11:00:00","RIGI",2.383,249.1,32.72,2.439,258.6,28.16,-0.784,-0.299,-0.852,-0.171,4.949,105248.0,5.564,105242.0,17.39,16.22,-1.172,17.81,63.32,837.0,0.0,533.6,24.62,12.84
"2024-06-30 11:15:00","RIGI",4.128,219.0,17.27,4.526,222.8,15.92,-0.595,-0.735,-0.644,-0.695,8.16,111244.0,9.25,111245.0,17.96,16.33,-1.633,18.43,61.76,624.7,0.0,533.6,25.12,12.83
"2024-06-30 11:30:00","RIGI",4.509,214.4,15.34,4.991,216.4,13.58,-0.54,-0.79,-0.574,-0.779,6.963,111518.0,7.543,111535.0,16.89,15.62,-1.271,17.47,66.24,420.9,0.0,533.5,25.1,12.84
"2024-06-30 11:45:00","RIGI",4.563,212.9,12.36,5.089,216.2,11.02,-0.529,-0.816,-0.577,-0.788,6.793,113856.0,7.441,113904.0,17.17,15.81,-1.358,17.6,64.59,592.2,0.0,533.5,24.96,12.84
"2024-06-30 12:00:00","RIGI",4.467,197.0,11.61,4.89,200.3,10.5,-0.285,-0.931,-0.339,-0.917,6.724,115754.0,7.612,114806.0,16.83,15.61,-1.22,17.5,63.87,604.6,0.0,533.4,24.9,12.84
"2024-06-30 12:15:00","RIGI",4.602,193.6,12.32,5.064,198.6,11.19,-0.225,-0.927,-0.304,-0.905,6.997,120326.0,7.305,120636.0,17.12,15.92,-1.19,17.69,61.42,773.8,0.0,533.3,24.89,12.84
"2024-06-30 12:30:00","RIGI",4.699,193.4,13.51,5.062,197.4,10.85,-0.224,-0.946,-0.294,-0.936,7.543,121751.0,7.475,122616.0,17.7,16.22,-1.478,18.25,58.39,931.0,0.0,533.3,25.13,12.83
"2024-06-30 12:45:00","RIGI",4.198,204.7,13.91,4.819,207.6,11.73,-0.402,-0.873,-0.451,-0.862,7.441,124252.0,7.714,124228.0,17.67,16.48,-1.195,18.2,57.97,521.7,0.0,533.2,25.23,12.83
"2024-06-30 13:00:00","RIGI",4.283,206.2,13.4,5.144,208.2,11.54,-0.428,-0.871,-0.462,-0.862,6.622,125543.0,7.68,124610.0,18.09,16.79,-1.296,18.64,56.99,612.1,0.0,533.2,25.32,12.83
"2024-06-30 13:15:00","RIGI",4.524,212.5,14.51,4.93,216.9,13.53,-0.516,-0.812,-0.58,-0.772,7.373,130802.0,7.953,130754.0,18.94,17.23,-1.715,19.46,53.34,1028.0,0.0,533.0,25.72,12.82
"2024-06-30 13:30:00","RIGI",3.582,211.9,18.01,3.688,216.2,18.35,-0.475,-0.763,-0.53,-0.725,7.646,132253.0,7.441,132259.0,18.71,17.29,-1.413,19.37,51.9,1073.0,0.0,532.9,26.13,12.81
"2024-06-30 13:45:00","RIGI",3.654,211.4,21.3,4.024,216.3,17.27,-0.481,-0.788,-0.559,-0.762,6.281,133228.0,6.622,133005.0,19.22,17.76,-1.468,19.82,51.22,995.0,0.0,532.9,26.44,12.81
"2024-06-30 14:00:00","RIGI",4.358,205.0,21.24,4.96,207.0,18.59,-0.393,-0.843,-0.43,-0.844,7.953,134930.0,8.02,134752.0,19.66,18.01,-1.647,20.16,51.48,970.0,0.0,532.9,26.66,12.81
"2024-06-30 14:15:00","RIGI",4.363,214.9,18.41,4.731,216.8,16.87,-0.544,-0.778,-0.573,-0.766,7.27,140617.0,7.509,140850.0,19.94,18.21,-1.728,20.41,49.48,946.0,0.0,532.7,26.85,12.8
"2024-06-30 14:30:00","RIGI",5.067,217.8,14.42,5.574,220.8,13.33,-0.587,-0.757,-0.629,-0.729,8.77,141820.0,8.94,141540.0,20.25,18.6,-1.647,20.74,45.56,835.0,0.0,532.7,27.02,12.8
"2024-06-30 14:45:00","RIGI",5.5,202.9,12.93,6.405,205.6,11.56,-0.378,-0.898,-0.423,-0.883,10.65,143934.0,11.61,143924.0,20.24,18.73,-1.513,20.74,45.12,877.0,0.0,532.6,27.13,12.8
"2024-06-30 15:00:00","RIGI",5.975,211.4,14.62,6.979,212.5,12.72,-0.503,-0.823,-0.522,-0.819,10.04,145701.0,10.51,145732.0,20.59,19.12,-1.464,21.02,44.46,863.0,0.0,532.6,27.23,12.8
"2024-06-30 15:15:00","RIGI",6.01,212.4,16.57,6.982,214.2,16.1,-0.514,-0.809,-0.54,-0.794,10.51,151032.0,11.23,150256.0,20.45,18.99,-1.466,20.99,45.52,801.0,0.0,532.4,27.33,12.8
"2024-06-30 15:30:00","RIGI",6.158,206.9,14.06,7.28,207.7,10.91,-0.439,-0.864,-0.456,-0.869,10.34,151903.0,10.58,151901.0,20.42,19.14,-1.285,20.9,44.79,768.2,0.0,532.5,27.37,12.79
"2024-06-30 15:45:00","RIGI",7.198,222.0,11.9,8.06,224.3,10.8,-0.645,-0.717,-0.676,-0.694,11.5,153846.0,12.46,153852.0,20.19,19.11,-1.083,20.72,44.03,479.3,0.0,532.6,27.39,12.8
"2024-06-30 16:00:00","RIGI",5.06,229.0,12.92,5.598,231.6,12.23,-0.736,-0.64,-0.766,-0.607,8.36,155452.0,8.64,155447.0,18.95,18.5,-0.446,19.36,48.21,138.3,0.0,532.5,26.69,12.81
"2024-06-30 16:15:00","RIGI",5.524,257.2,24.13,6.076,266.1,21.87,-0.858,-0.194,-0.906,-0.062,11.61,160343.0,12.12,160647.0,17.92,17.55,-0.369,18.61,45.1,142.7,0.0,532.7,25.86,12.82
"2024-06-30 16:30:00","RIGI",2.764,337.4,64.85,3.157,326.0,51.92,-0.198,0.472,-0.371,0.535,8.94,161647.0,9.25,161649.0,16.26,15.95,-0.305,17.04,49.23,88.6,0.0,532.4,24.77,12.83
"2024-06-30 16:45:00","RIGI",3.865,339.9,33.8,4.462,339.4,27.38,-0.278,0.759,-0.275,0.811,10.04,163214.0,10.41,163106.0,15.77,15.62,-0.157,16.43,53.0,185.9,0.0,531.8,23.64,12.84
"2024-06-30 17:00:00","RIGI",1.977,289.5,41.4,2.152,292.6,27.85,-0.438,0.152,-0.571,0.205,5.325,165801.0,5.461,165918.0,17.24,16.83,-0.41,17.79,45.37,309.3,0.0,531.9,23.05,12.85
"2024-06-30 17:15:00","RIGI",4.044,230.3,12.35,4.445,233.0,12.85,-0.751,-0.623,-0.776,-0.584,7.134,170838.0,7.885,170235.0,17.18,17.3,0.119,17.77,40.98,74.92,0.0,532.1,22.86,12.85
"2024-06-30 17:30:00","RIGI",3.415,242.7,18.46,3.425,255.4,18.22,-0.84,-0.433,-0.918,-0.239,6.519,171839.0,6.383,172116.0,17.11,17.2,0.086,17.62,40.46,66.63,0.0,532.3,22.45,12.86
"2024-06-30 17:45:00","RIGI",1.786,261.5,23.74,2.003,269.3,18.11,-0.897,-0.135,-0.944,-0.011,3.857,173008.0,4.233,174425.0,16.98,17.05,0.073,17.53,41.47,55.88,0.0,532.3,22.09,12.87
"2024-06-30 18:00:00","RIGI",1.811,262.4,25.15,1.968,269.1,20.09,-0.887,-0.119,-0.935,-0.017,4.642,175017.0,4.54,175006.0,17.07,17.08,0.002,17.56,42.4,87.4,0.0,532.2,21.86,12.87
"2024-06-30 18:15:00","RIGI",1.116,271.5,28.15,0.886,279.3,15.5,-0.825,0.069,-0.913,0.078,2.594,181449.0,2.731,181438.0,17.53,17.37,-0.159,18.07,42.25,184.0,0.0,532.3,21.98,12.87
"2024-06-30 18:30:00","RIGI",1.897,242.5,23.87,1.586,253.7,17.32,-0.788,-0.41,-0.884,-0.25,3.686,182135.0,3.925,181716.0,17.77,17.67,-0.104,18.29,42.27,112.6,0.0,532.1,22.26,12.87
"2024-06-30 18:45:00","RIGI",1.289,242.0,27.18,0.68,255.9,17.32,-0.751,-0.4,-0.841,-0.271,2.594,183817.0,2.697,183142.0,17.34,17.58,0.241,18.08,43.18,25.2,0.0,531.9,22.23,12.87
"2024-06-30 19:00:00","RIGI",1.334,218.0,15.41,0.734,215.6,8.74,-0.572,-0.725,-0.629,-0.679,3.14,184705.0,3.516,184745.0,16.63,17.13,0.499,17.33,46.01,15.1,0.0,531.8,21.81,12.88
"2024-06-30 19:15:00","RIGI",1.4,181.4,9.9,0.818,184.3,3.554,-0.024,-0.972,-0.009,-0.979,2.014,190954.0,2.185,190938.0,16.07,16.87,0.807,16.89,47.59,7.076,0.0,532.0,21.28,12.89
"2024-06-30 19:30:00","RIGI",1.363,224.7,7.805,0.897,212.3,5.985,-0.688,-0.696,-0.64,-0.734,1.843,191550.0,2.048,191533.0,16.02,16.84,0.819,16.65,48.45,1.548,0.0,532.0,20.73,12.9
"2024-06-30 19:45:00","RIGI",0.558,26.73,13.02,0.14,288.3,5.067,0.097,0.207,0.098,0.096,1.126,193741.0,0.956,193256.0,15.48,16.21,0.732,16.53,50.32,0.0,0.0,532.0,20.24,12.91
"2024-06-30 20:00:00","RIGI",0.75,20.45,10.27,0.0,0.0,0.0,0.334,0.895,0.809,0.55,1.195,194714.0,0.0,193256.0,14.72,16.08,1.359,15.38,54.18,0.0,0.0,532.1,19.69,12.92
"2024-06-30 20:15:00","RIGI",0.339,92.3,10.14,0.0,0.0,0.0,0.093,0.212,0.855,0.078,0.99,201359.0,0.0,193256.0,15.84,16.76,0.914,15.97,50.78,0.0,0.0,532.1,19.27,12.92
"2024-06-30 20:30:00","RIGI",0.697,14.74,13.06,0.024,12.75,0.822,0.237,0.916,0.429,0.847,1.365,201648.0,0.99,202154.0,15.42,16.34,0.923,15.87,52.09,0.0,0.0,532.2,19.01,12.93
"2024-06-30 20:45:00","RIGI",0.601,4.463,27.44,0.152,255.9,10.94,0.05,0.603,0.295,0.371,1.536,204457.0,1.707,204449.0,15.68,16.28,0.6,15.99,52.33,0.0,0.0,532.2,18.92,12.93
"2024-06-30 21:00:00","RIGI",5.35,281.7,22.53,6.275,283.9,19.17,-0.905,0.188,-0.918,0.228,12.7,205329.0,14.1,205235.0,14.08,14.19,0.114,15.07,63.93,0.026,0.063,532.9,18.91,12.93
"2024-06-30 21:15:00","RIGI",6.918,328.6,23.04,8.72,327.5,16.21,-0.48,0.787,-0.516,0.81,13.07,211318.0,13.65,210437.0,9.79,9.9,0.109,11.44,88.8,1.203,0.134,532.8,17.82,12.95
"2024-06-30 21:30:00","RIGI",4.658,337.5,20.92,5.701,336.3,13.65,-0.352,0.847,-0.379,0.865,13.04,211628.0,15.46,211628.0,9.5,9.5,0.002,11.2,87.2,0.005,0.083,532.4,16.65,12.97
"2024-06-30 21:45:00","RIGI",3.479,3.557,19.8,4.21,1.627,14.16,0.058,0.932,0.027,0.952,6.519,213511.0,7.305,213636.0,9.6,9.66,0.064,11.29,87.9,0.0,0.008,532.1,15.85,12.98
"2024-06-30 22:00:00","RIGI",1.281,0.538,45.21,1.712,329.7,26.28,0.004,0.644,-0.469,0.753,4.745,215351.0,4.71,215334.0,9.75,10.01,0.262,11.93,78.82,0.269,0.0,532.1,15.38,12.99
"2024-06-30 22:15:00","RIGI",2.087,289.2,24.5,2.423,288.5,16.13,-0.787,0.274,-0.869,0.29,7.714,221452.0,7.953,221414.0,11.75,10.98,-0.764,13.34,67.39,1.912,0.004,532.4,15.09,13.0
"2024-06-30 22:30:00","RIGI",5.145,242.1,16.74,5.33,251.8,16.53,-0.84,-0.445,-0.903,-0.298,9.45,222018.0,9.59,221953.0,11.08,10.18,-0.9,12.58,76.03,0.294,0.094,533.0,14.79,13.01
"2024-06-30 22:45:00","RIGI",2.362,281.6,27.42,2.824,283.0,21.57,-0.84,0.17,-0.886,0.204,6.076,223037.0,7.27,223030.0,9.61,9.52,-0.09,10.75,92.6,0.0,0.051,533.1,14.52,13.01
"2024-06-30 23:00:00","RIGI",2.161,303.6,22.58,2.826,301.0,17.11,-0.758,0.503,-0.81,0.487,5.359,224541.0,5.632,224541.0,9.48,9.54,0.063,10.6,95.0,0.0,0.051,533.0,14.38,13.02
"2024-06-30 23:15:00","RIGI",1.905,343.1,33.24,2.731,335.8,23.34,-0.246,0.764,-0.37,0.824,5.359,231150.0,5.188,231150.0,9.42,9.52,0.103,10.52,95.6,0.0,0.028,532.8,14.31,13.02
"2024-06-30 23:30:00","RIGI",2.807,353.3,25.24,3.573,348.2,19.77,-0.105,0.898,-0.192,0.919,6.656,231800.0,6.861,232711.0,9.3,9.53,0.23,10.63,93.3,0.0,0.016,532.3,14.26,13.02
"2024-06-30 23:45:00","RIGI",3.44,331.5,22.69,4.354,329.6,16.87,-0.435,0.802,-0.481,0.819,8.12,233449.0,8.12,233625.0,9.12,9.58,0.466,11.23,85.1,0.072,0.0,532.0,14.11,13.03
"2024-07-01 00:00:00","RIGI",3.591,335.2,20.38,4.48,332.4,13.03,-0.393,0.852,-0.451,0.862,7.407,234534.0,7.373,235941.0,9.28,9.56,0.275,11.47,82.3,0.234,0.0,531.7,13.99,13.03
"2024-07-01 00:15:00","RIGI",3.812,314.8,14.11,4.621,313.2,9.61,-0.687,0.683,-0.718,0.674,7.066,129.0,7.1,405.0,9.48,9.72,0.239,11.83,76.61,0.0,0.0,531.5,13.84,13.04
"2024-07-01 00:30:00","RIGI",3.192,309.7,12.91,3.913,309.1,9.84,-0.75,0.622,-0.764,0.622,5.495,2556.0,5.632,2618.0,9.57,10.66,1.087,12.25,71.96,0.0,0.0,531.3,13.67,13.04
"2024-07-01 00:45:00","RIGI",3.068,295.6,15.55,3.635,295.7,13.34,-0.869,0.416,-0.876,0.422,6.11,3746.0,6.451,4421.0,10.34,12.25,1.912,12.43,69.5,0.0,0.0,531.2,13.6,13.05
"2024-07-01 01:00:00","RIGI",3.256,298.4,11.64,3.917,298.3,10.01,-0.861,0.466,-0.866,0.466,5.632,4637.0,6.178,4638.0,11.81,12.28,0.475,12.53,68.13,0.0,0.0,531.0,13.73,13.04
"2024-07-01 01:15:00","RIGI",3.149,293.0,12.77,3.735,293.3,11.04,-0.895,0.38,-0.901,0.389,5.803,10134.0,6.212,10026.0,11.76,12.3,0.537,12.35,68.75,0.0,0.0,531.0,13.96,13.04
"2024-07-01 01:30:00","RIGI",1.592,272.9,25.84,2.07,280.9,19.14,-0.886,0.046,-0.92,0.177,3.55,11636.0,3.959,11542.0,11.93,12.66,0.731,12.46,67.47,0.0,0.0,531.1,14.17,13.04
"2024-07-01 01:45:00","RIGI",2.077,265.0,28.21,2.389,271.4,22.25,-0.867,-0.075,-0.92,0.023,4.267,13256.0,4.779,13957.0,12.07,12.64,0.563,12.71,66.21,0.0,0.0,531.0,14.37,13.04
"2024-07-01 02:00:00","RIGI",2.579,252.6,22.42,2.547,268.0,19.87,-0.867,-0.272,-0.935,-0.033,5.837,14655.0,6.554,15018.0,11.67,12.04,0.379,12.41,68.85,0.0,0.0,531.0,14.54,13.03
"2024-07-01 02:15:00","RIGI",2.788,301.9,15.1,3.365,300.0,12.84,-0.816,0.508,-0.839,0.484,5.12,21235.0,5.393,21250.0,11.53,11.93,0.401,12.14,71.27,0.0,0.0,531.1,14.66,13.03
"2024-07-01 02:30:00","RIGI",1.3,343.2,46.15,1.557,335.0,42.49,-0.191,0.686,-0.307,0.674,4.028,21603.0,5.359,21554.0,11.23,11.86,0.631,11.97,72.13,0.0,0.0,531.1,14.74,13.03
"2024-07-01 02:45:00","RIGI",2.147,318.4,17.38,2.564,317.9,15.06,-0.628,0.708,-0.642,0.711,4.267,23853.0,4.233,23146.0,11.41,11.8,0.392,11.97,71.21,0.0,0.0,531.1,14.86,13.03
"2024-07-01 03:00:00","RIGI",2.237,296.0,21.53,2.825,292.0,18.22,-0.799,0.39,-0.851,0.344,4.369,25056.0,5.154,25045.0,11.6,12.02,0.421,12.06,69.48,0.0,0.0,531.1,15.01,13.03
"2024-07-01 03:15:00","RIGI",2.975,272.7,22.5,3.36,274.3,19.43,-0.896,0.043,-0.93,0.069,6.554,30227.0,6.827,30222.0,12.19,12.54,0.349,12.64,64.29,0.0,0.0,530.9,15.15,13.02
"2024-07-01 03:30:00","RIGI",4.761,236.3,12.11,5.417,237.8,11.88,-0.806,-0.538,-0.821,-0.516,7.475,32731.0,8.7,32711.0,12.58,13.1,0.524,13.18,62.01,0.0,0.0,530.9,15.41,13.02
"2024-07-01 03:45:00","RIGI",4.147,239.9,10.54,4.434,242.9,11.27,-0.85,-0.492,-0.872,-0.446,7.509,33245.0,7.714,33246.0,12.55,12.95,0.402,13.15,62.37,0.0,0.0,530.9,15.69,13.01
"2024-07-01 04:00:00","RIGI",3.573,244.2,16.5,3.467,257.7,18.17,-0.862,-0.417,-0.926,-0.201,6.485,35722.0,6.178,34656.0,12.32,12.57,0.245,12.92,63.71,0.0,0.0,530.9,15.87,13.01
