"TIMESTAMP","VectorWindSpeed","VectorWindDirection","SpeedDirectionReliability","W_Speed","W_Reliability","W_Count","W_StandardDeviation","W_Amplitude","W_Noise","W_SNR","W_ValidCount","V_Speed","V_Reliability","V_Count","V_StandardDeviation","V_Amplitude","V_Noise","V_SNR","V_ValidCount","U_Speed","U_Reliability","U_Count","U_StandardDeviation","U_Amplitude","U_Noise","U_SNR","U_ValidCount"
"TIMESTAMP","m/s","°","","m/s","","","m/s","","","","","m/s","","","m/s","","","","","m/s","","","m/s","","","",""
"2025-04-01 00:00:00",0.4,120.0,9.0,0.04,9.0,274.0,0.14,1466.0,161.0,18.9,273.0,-0.1,9.0,274.0,1.0,670.0,130.0,13.9,274.0,-0.4,9.0,274.0,0.8,887.0,129.0,16.5,270.0
"2025-04-01 00:15:00",0.5,169.0,9.0,0.01,9.0,277.0,0.14,1380.0,183.0,16.8,250.0,0.3,9.0,277.0,1.1,651.0,143.0,12.5,253.0,-0.4,9.0,277.0,0.9,857.0,146.0,14.8,250.0
"2025-04-01 00:30:00",0.3,104.0,9.0,0.0,9.0,274.0,0.11,1601.0,154.0,20.0,274.0,-0.1,9.0,274.0,1.0,646.0,132.0,13.5,274.0,-0.3,9.0,274.0,0.7,827.0,120.0,16.7,271.0
"2025-04-01 00:45:00",0.3,184.0,9.0,0.01,9.0,274.0,0.13,1384.0,168.0,18.1,274.0,0.3,9.0,274.0,0.9,648.0,132.0,13.5,273.0,-0.2,9.0,274.0,0.8,877.0,119.0,17.2,272.0
"2025-04-01 01:00:00",0.5,199.0,9.0,0.01,9.0,275.0,0.15,1270.0,168.0,17.3,275.0,0.4,9.0,275.0,0.8,628.0,139.0,12.8,273.0,-0.1,9.0,275.0,0.7,753.0,122.0,15.6,273.0
"2025-04-01 01:15:00",0.2,209.0,9.0,0.03,9.0,276.0,0.18,1087.0,171.0,15.2,255.0,0.2,9.0,276.0,0.9,550.0,152.0,10.6,248.0,0.0,9.0,276.0,0.6,735.0,131.0,14.2,253.0
"2025-04-01 01:30:00",0.3,160.0,9.0,0.02,9.0,274.0,0.16,1115.0,183.0,15.6,271.0,0.2,9.0,274.0,0.9,600.0,156.0,11.5,260.0,-0.2,9.0,274.0,0.8,826.0,147.0,15.0,267.0
"2025-04-01 01:45:00",0.4,192.0,9.0,0.01,9.0,275.0,0.16,1133.0,167.0,16.2,274.0,0.3,9.0,275.0,0.8,626.0,145.0,12.4,270.0,-0.2,9.0,275.0,0.7,771.0,129.0,15.3,274.0
"2025-04-01 02:00:00",0.2,186.0,9.0,0.02,9.0,274.0,0.15,1118.0,166.0,16.3,273.0,0.2,9.0,274.0,0.9,500.0,145.0,10.5,257.0,-0.1,9.0,274.0,0.6,757.0,125.0,15.4,274.0
"2025-04-01 02:15:00",0.5,201.0,9.0,-0.02,9.0,277.0,0.1,1175.0,168.0,16.1,253.0,0.5,9.0,277.0,0.8,510.0,144.0,10.5,253.0,-0.1,9.0,277.0,0.6,762.0,123.0,15.2,256.0
"2025-04-01 02:30:00",0.5,188.0,9.0,-0.06,9.0,274.0,0.12,1275.0,180.0,16.9,274.0,0.4,9.0,274.0,0.7,531.0,153.0,10.6,269.0,-0.2,9.0,274.0,0.5,834.0,130.0,15.7,274.0
"2025-04-01 02:45:00",0.2,152.0,9.0,0.01,9.0,274.0,0.16,1166.0,184.0,15.8,272.0,0.1,9.0,274.0,0.6,595.0,155.0,11.7,266.0,-0.2,9.0,274.0,0.5,877.0,130.0,16.4,274.0
"2025-04-01 03:00:00",0.3,232.0,9.0,0.05,9.0,275.0,0.15,1278.0,169.0,17.7,271.0,0.3,9.0,275.0,0.7,550.0,128.0,12.8,267.0,0.1,9.0,275.0,0.6,792.0,122.0,16.7,267.0
"2025-04-01 03:15:00",0.3,269.0,9.0,0.0,9.0,276.0,0.2,1086.0,149.0,16.3,257.0,0.2,9.0,276.0,0.7,507.0,110.0,12.6,253.0,0.2,9.0,276.0,0.5,800.0,99.0,17.1,256.0
"2025-04-01 03:30:00",0.2,191.0,9.0,0.04,9.0,274.0,0.14,1338.0,145.0,19.0,274.0,0.2,9.0,274.0,0.7,559.0,110.0,13.8,272.0,-0.1,9.0,274.0,0.7,716.0,98.0,17.0,273.0
"2025-04-01 03:45:00",0.3,156.0,9.0,-0.01,9.0,275.0,0.14,1257.0,146.0,18.3,275.0,0.2,9.0,275.0,0.7,600.0,110.0,14.3,274.0,-0.3,9.0,275.0,0.5,826.0,101.0,18.0,275.0
"2025-04-01 04:00:00",0.2,224.0,9.0,-0.07,9.0,274.0,0.09,1475.0,158.0,19.1,271.0,0.2,9.0,274.0,0.4,609.0,125.0,13.5,270.0,0.0,9.0,274.0,0.5,931.0,96.0,19.5,274.0
"2025-04-01 04:15:00",0.1,90.0,9.0,0.08,9.0,277.0,0.11,1266.0,162.0,17.3,255.0,-0.1,9.0,277.0,0.4,729.0,126.0,14.8,250.0,-0.1,9.0,277.0,0.6,775.0,108.0,16.6,256.0
"2025-04-01 04:30:00",0.6,201.0,9.0,-0.01,9.0,273.0,0.14,1270.0,166.0,17.2,271.0,0.5,9.0,273.0,0.7,780.0,135.0,14.7,272.0,-0.2,9.0,273.0,0.8,959.0,114.0,18.3,273.0
"2025-04-01 04:45:00",0.7,169.0,9.0,0.03,9.0,273.0,0.15,1328.0,175.0,17.5,273.0,0.4,9.0,273.0,0.7,687.0,125.0,14.5,271.0,-0.5,9.0,273.0,1.0,971.0,116.0,18.0,273.0
"2025-04-01 05:00:00",0.4,104.0,9.0,0.09,9.0,274.0,0.11,1369.0,145.0,19.3,274.0,-0.2,9.0,274.0,0.6,631.0,107.0,15.2,273.0,-0.4,9.0,274.0,0.5,913.0,105.0,18.7,273.0
"2025-04-01 05:15:00",0.2,202.0,9.0,-0.02,9.0,275.0,0.14,1161.0,136.0,17.7,253.0,0.2,9.0,275.0,0.6,620.0,116.0,13.9,250.0,0.0,9.0,275.0,0.5,796.0,103.0,16.9,255.0
"2025-04-01 05:30:00",0.4,63.0,9.0,0.03,9.0,274.0,0.15,1191.0,157.0,17.7,274.0,-0.3,9.0,274.0,0.5,663.0,116.0,15.3,264.0,-0.2,9.0,274.0,0.4,799.0,123.0,16.6,266.0
