"TIMESTAMP","VectorWindSpeed","VectorWindDirection","SpeedDirectionReliability","W_Speed","W_Reliability","W_Count","W_StandardDeviation","W_Amplitude","W_Noise","W_SNR","W_ValidCount","V_Speed","V_Reliability","V_Count","V_StandardDeviation","V_Amplitude","V_Noise","V_SNR","V_ValidCount","U_Speed","U_Reliability","U_Count","U_StandardDeviation","U_Amplitude","U_Noise","U_SNR","U_ValidCount"
"TIMESTAMP","m/s","°","","m/s","","","m/s","","","","","m/s","","","m/s","","","","","m/s","","","m/s","","","",""
"2025-04-01 00:00:00",0.9,119.0,9.0,0.08,9.0,274.0,0.23,405.0,105.0,11.5,265.0,-0.1,9.0,274.0,1.1,241.0,90.0,8.2,205.0,-0.9,9.0,274.0,1.0,302.0,78.0,11.6,260.0
"2025-04-01 00:15:00",0.7,111.0,9.0,0.08,9.0,277.0,0.23,425.0,131.0,10.2,230.0,-0.2,9.0,277.0,1.4,275.0,109.0,7.6,172.0,-0.6,9.0,277.0,0.9,333.0,99.0,10.4,233.0
"2025-04-01 00:30:00",0.4,101.0,9.0,0.09,9.0,274.0,0.21,421.0,107.0,11.6,263.0,-0.2,9.0,274.0,1.0,247.0,94.0,8.1,212.0,-0.4,9.0,274.0,0.9,345.0,77.0,12.7,264.0
"2025-04-01 00:45:00",0.7,103.0,9.0,0.09,9.0,274.0,0.21,416.0,112.0,11.1,262.0,-0.3,9.0,274.0,0.9,282.0,97.0,9.0,222.0,-0.6,9.0,274.0,1.1,351.0,80.0,12.7,268.0
"2025-04-01 01:00:00",0.9,141.0,9.0,0.05,9.0,275.0,0.21,425.0,120.0,10.7,259.0,0.2,9.0,275.0,1.0,287.0,108.0,8.2,191.0,-0.8,9.0,275.0,1.1,338.0,88.0,11.4,259.0
"2025-04-01 01:15:00",0.6,131.0,9.0,0.04,9.0,276.0,0.21,393.0,136.0,8.8,221.0,0.0,9.0,276.0,1.1,277.0,134.0,6.0,117.0,-0.6,9.0,276.0,1.1,276.0,106.0,7.9,190.0
"2025-04-01 01:30:00",0.6,129.0,9.0,0.01,9.0,274.0,0.23,401.0,149.0,8.6,211.0,0.0,9.0,274.0,1.3,274.0,136.0,5.9,100.0,-0.6,9.0,274.0,1.2,309.0,117.0,8.5,226.0
"2025-04-01 01:45:00",0.2,190.0,9.0,0.01,9.0,275.0,0.21,368.0,131.0,8.7,221.0,0.2,9.0,275.0,0.9,232.0,121.0,5.5,87.0,-0.1,9.0,275.0,0.7,311.0,98.0,9.7,245.0
"2025-04-01 02:00:00",0.3,164.0,9.0,0.02,9.0,274.0,0.23,364.0,132.0,8.5,213.0,0.1,9.0,274.0,1.2,233.0,123.0,5.3,66.0,-0.2,9.0,274.0,0.8,303.0,101.0,9.3,228.0
"2025-04-01 02:15:00",0.3,215.0,9.0,0.0,9.0,277.0,0.21,405.0,133.0,9.2,230.0,0.3,9.0,277.0,0.9,252.0,124.0,5.9,109.0,0.0,9.0,277.0,0.7,347.0,100.0,10.4,248.0
"2025-04-01 02:30:00",0.5,321.0,9.0,0.01,9.0,274.0,0.23,349.0,136.0,8.0,209.0,-0.1,9.0,274.0,1.0,262.0,133.0,5.8,108.0,0.5,9.0,274.0,0.5,355.0,107.0,10.3,260.0
"2025-04-01 02:45:00",0.6,39.0,9.0,0.08,9.0,274.0,0.24,352.0,134.0,8.2,214.0,-0.6,9.0,274.0,0.9,271.0,131.0,6.3,118.0,0.0,9.0,274.0,0.5,361.0,102.0,11.0,254.0
"2025-04-01 03:00:00",0.3,59.0,9.0,0.02,9.0,275.0,0.17,425.0,129.0,10.6,243.0,-0.3,9.0,275.0,0.7,242.0,101.0,7.4,165.0,-0.1,9.0,275.0,0.5,346.0,90.0,12.3,254.0
"2025-04-01 03:15:00",0.1,176.0,9.0,0.05,9.0,276.0,0.21,376.0,98.0,11.1,250.0,0.1,9.0,276.0,0.8,205.0,84.0,7.4,165.0,-0.1,9.0,276.0,0.6,270.0,65.0,11.9,253.0
"2025-04-01 03:30:00",0.1,61.0,9.0,0.07,9.0,274.0,0.15,443.0,99.0,12.7,267.0,-0.1,9.0,274.0,0.9,218.0,82.0,8.2,200.0,-0.1,9.0,274.0,0.7,270.0,62.0,12.5,267.0
"2025-04-01 03:45:00",0.3,26.0,9.0,0.01,9.0,275.0,0.17,382.0,101.0,11.2,265.0,-0.3,9.0,275.0,0.8,197.0,87.0,6.9,143.0,0.1,9.0,275.0,0.6,257.0,68.0,11.4,260.0
"2025-04-01 04:00:00",0.2,231.0,9.0,0.0,9.0,274.0,0.18,401.0,105.0,11.4,268.0,0.2,9.0,274.0,0.8,204.0,92.0,6.7,133.0,0.0,9.0,274.0,0.7,251.0,69.0,11.1,252.0
"2025-04-01 04:15:00",0.2,48.0,9.0,0.06,9.0,277.0,0.15,416.0,115.0,11.2,243.0,-0.2,9.0,277.0,1.5,207.0,90.0,6.9,155.0,0.0,9.0,277.0,0.7,276.0,82.0,10.6,237.0
