"TIMESTAMP","WS_ms_Max","WS_ms_Min","DeltaT_Avg","RTD_2m_Avg","RTD_10m_Avg","BP_mmHg_Avg","BP_TempC_Avg","BP_Qual_Avg","Precip_Tot","AirTC_Avg","RH_Avg","SolarRad_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT"
"2025-04-01 14:00:00",6.4,0.0,-0.055,10.22,10.28,757.1,16.84,6.888,0.0,10.49,71.72,328.1,2.333,276.8,34.46
"2025-04-01 15:00:00",6.605,0.0,-0.029,11.23,11.26,757.1,17.57,6.889,0.0,11.5,64.42,483.9,2.431,286.0,39.15
"2025-04-01 16:00:00",7.885,0.051,-0.059,11.14,11.2,757.2,19.17,6.887,0.0,11.47,63.42,310.2,2.548,282.5,31.67
"2025-04-01 17:00:00",8.29,0.0,-0.177,10.2,10.37,757.2,16.69,6.875,0.0,10.54,67.17,144.3,2.959,278.3,31.98
"2025-04-01 18:00:00",8.04,0.0,-0.238,9.59,9.83,757.4,14.29,6.878,0.0,9.94,70.96,65.71,2.455,280.9,29.87
"2025-04-01 19:00:00",4.915,0.0,-0.3,9.01,9.31,757.6,12.81,6.88,0.0,9.39,75.45,10.19,1.77,269.7,28.67
"2025-04-01 20:00:00",4.096,0.0,-0.371,8.58,8.95,758.0,11.45,6.882,0.0,8.94,77.41,0.043,1.551,266.1,24.24
"2025-04-01 21:00:00",5.427,0.0,-0.318,8.33,8.65,758.3,10.87,6.887,0.0,8.7,80.3,0.024,1.527,278.1,32.22
"2025-04-01 22:00:00",5.12,0.0,-0.349,7.421,7.769,758.4,9.82,6.882,0.0,7.754,85.8,0.033,1.721,278.4,28.24
"2025-04-01 23:00:00",5.069,0.0,-0.444,7.434,7.878,758.6,8.81,6.882,0.0,7.77,84.1,0.024,1.705,275.3,24.34
"2025-04-02 00:00:00",4.25,0.0,-0.443,7.333,7.777,758.9,8.5,6.886,0.0,7.669,80.8,0.018,1.245,276.6,29.59
"2025-04-02 01:00:00",5.888,0.0,-0.362,7.283,7.644,759.1,9.05,6.895,0.0,7.621,81.5,0.019,1.758,271.5,24.69
"2025-04-02 02:00:00",6.042,0.256,-0.333,6.324,6.658,759.3,8.66,6.892,0.055,6.686,88.9,0.026,1.716,274.5,25.93
"2025-04-02 03:00:00",5.734,0.0,-0.397,5.714,6.111,759.3,7.805,6.893,0.043,6.038,89.8,0.023,1.373,267.2,25.41
"2025-04-02 04:00:00",2.867,0.0,-0.352,5.273,5.625,759.1,7.384,6.893,0.016,5.624,93.4,0.022,0.678,266.7,25.19
"2025-04-02 05:00:00",1.331,0.0,-0.628,4.508,5.135,758.9,6.629,6.889,0.0,4.807,96.2,0.029,0.407,235.2,53.22
"2025-04-02 06:00:00",1.331,0.0,-0.443,4.138,4.582,759.0,5.804,6.891,0.0,4.408,97.2,1.314,0.517,248.0,19.89
"2025-04-02 07:00:00",0.973,0.0,-0.565,4.116,4.681,759.4,5.377,6.892,0.004,4.288,97.6,24.07,0.214,273.5,34.79
"2025-04-02 08:00:00",1.434,0.0,-0.264,5.105,5.369,759.9,6.922,6.9,0.008,5.285,97.8,51.73,0.338,206.8,41.48
"2025-04-02 09:00:00",2.97,0.0,-0.124,6.478,6.602,760.1,10.4,6.902,0.0,6.697,90.0,309.5,1.204,92.2,23.35
"2025-04-02 10:00:00",6.093,0.0,-0.131,6.443,6.574,760.5,13.16,6.896,0.035,6.715,87.1,165.0,1.656,269.3,47.12
"2025-04-02 11:00:00",4.454,0.0,-0.091,7.772,7.863,760.5,12.42,6.895,0.0,8.02,80.9,321.1,1.141,266.1,50.31
"2025-04-02 12:00:00",5.939,0.0,-0.084,9.48,9.56,760.1,15.67,6.897,0.0,9.81,69.77,578.5,1.139,290.8,62.3
"2025-04-02 13:00:00",6.861,0.0,-0.059,9.56,9.62,759.9,19.19,6.898,0.0,9.95,68.8,386.1,1.511,317.8,57.54
"2025-04-02 14:00:00",5.53,0.0,-0.056,9.15,9.21,759.7,16.86,6.884,0.004,9.35,74.59,444.2,1.246,270.3,54.4
"2025-04-02 15:00:00",6.144,0.0,0.012,10.44,10.43,759.6,17.78,6.892,0.0,10.7,66.43,503.8,1.748,311.2,44.69
"2025-04-02 16:00:00",7.936,0.0,-0.081,10.24,10.32,759.7,18.02,6.889,0.0,10.58,62.85,319.0,2.329,271.0,44.22
"2025-04-02 17:00:00",5.53,0.0,-0.163,9.61,9.78,759.8,16.3,6.884,0.0,10.0,65.24,207.3,1.824,281.4,65.15
"2025-04-02 18:00:00",5.581,0.0,-0.284,8.81,9.1,759.8,14.57,6.883,0.0,9.18,66.67,65.3,1.452,306.1,38.22
"2025-04-02 19:00:00",5.12,0.0,-0.318,7.867,8.19,760.1,11.45,6.875,0.004,8.24,74.01,8.55,1.543,289.9,29.29
"2025-04-02 20:00:00",3.84,0.0,-0.543,6.48,7.023,760.3,9.09,6.874,0.0,6.865,84.4,0.052,0.836,267.5,27.08
"2025-04-02 21:00:00",3.84,0.0,-0.551,6.236,6.787,760.7,7.758,6.88,0.004,6.525,87.2,0.021,0.855,260.1,34.45
"2025-04-02 22:00:00",3.738,0.0,-0.608,6.292,6.899,760.9,7.887,6.885,0.0,6.586,86.2,0.018,0.493,238.7,69.03
"2025-04-02 23:00:00",3.635,0.0,-0.546,5.943,6.488,761.3,7.98,6.886,0.024,6.257,89.8,0.015,0.731,260.8,61.44
"2025-04-03 00:00:00",2.816,0.0,-0.301,5.672,5.973,761.4,7.925,6.887,0.004,5.963,94.2,0.018,0.672,231.1,83.7
"2025-04-03 01:00:00",0.819,0.0,-0.194,5.525,5.719,761.7,7.92,6.887,0.0,5.782,96.6,0.016,0.448,231.4,14.06
"2025-04-03 02:00:00",1.229,0.0,-0.239,5.504,5.742,762.0,8.07,6.887,0.0,5.735,96.9,0.017,0.325,245.9,22.23
"2025-04-03 03:00:00",0.819,0.0,-0.249,5.318,5.568,762.3,8.05,6.884,0.004,5.595,97.1,0.02,0.313,239.5,21.44
"2025-04-03 04:00:00",0.87,0.0,-0.179,5.027,5.206,762.8,7.577,6.887,0.0,5.277,97.4,0.019,0.488,222.4,14.05
"2025-04-03 05:00:00",0.819,0.0,-0.285,4.658,4.943,762.9,7.156,6.887,0.0,4.9,97.5,0.022,0.329,259.4,17.74
"2025-04-03 06:00:00",0.87,0.41,-0.166,3.981,4.147,763.2,6.278,6.886,0.0,4.206,97.5,1.299,0.637,234.6,8.2
"2025-04-03 07:00:00",1.382,0.0,-0.131,4.254,4.386,763.6,6.4,6.889,0.0,4.388,97.6,19.52,0.564,231.2,29.15
"2025-04-03 08:00:00",1.229,0.0,-0.12,4.917,5.038,764.1,7.902,6.893,0.0,5.13,97.4,53.18,0.231,292.8,25.52
"2025-04-03 09:00:00",1.536,0.0,-0.098,5.344,5.442,764.5,9.55,6.896,0.0,5.538,96.9,120.1,0.493,77.19,44.98
"2025-04-03 10:00:00",2.97,0.0,-0.013,6.922,6.935,764.8,13.3,6.902,0.0,7.162,92.5,455.8,0.862,79.38,28.14
"2025-04-03 11:00:00",3.226,0.307,0.152,8.97,8.82,764.6,20.61,6.904,0.0,9.23,74.74,682.1,1.778,83.5,20.39
"2025-04-03 12:00:00",3.584,0.0,0.067,10.2,10.13,764.5,19.65,6.894,0.0,10.54,60.71,662.7,1.531,80.9,24.18
"2025-04-03 13:00:00",4.25,0.0,0.088,11.38,11.29,764.5,21.41,6.891,0.0,11.69,56.75,640.5,1.902,84.6,24.96
"2025-04-03 14:00:00",4.045,0.0,0.172,12.25,12.08,764.4,22.04,6.889,0.0,12.53,54.61,766.4,2.281,77.76,23.6
"2025-04-03 15:00:00",4.301,0.0,-0.08,12.65,12.73,764.5,22.36,6.888,0.0,13.0,51.39,475.5,1.556,82.8,49.44
"2025-04-03 16:00:00",2.867,0.0,-0.161,13.01,13.17,764.5,21.89,6.884,0.0,13.46,50.86,227.5,0.865,347.9,44.02
"2025-04-03 17:00:00",5.069,0.0,-0.258,12.54,12.8,764.7,19.7,6.88,0.0,13.03,59.93,187.1,1.808,286.0,36.76
"2025-04-03 18:00:00",5.53,0.0,-0.32,11.31,11.63,765.0,17.48,6.881,0.0,11.76,64.73,56.57,1.513,284.3,38.04
"2025-04-03 19:00:00",3.226,0.0,-0.403,10.16,10.57,765.2,13.95,6.878,0.0,10.53,71.07,12.31,0.973,337.5,39.81
"2025-04-03 20:00:00",3.635,0.0,-0.412,9.33,9.74,765.8,11.7,6.879,0.0,9.67,74.21,0.058,1.035,338.8,35.38
"2025-04-03 21:00:00",4.352,0.0,-0.389,8.91,9.3,766.6,10.45,6.879,0.0,9.26,73.4,0.027,1.315,293.0,31.11
"2025-04-03 22:00:00",3.482,0.0,-0.37,8.49,8.86,767.1,9.68,6.882,0.0,8.81,73.07,0.026,1.263,304.4,39.11
"2025-04-03 23:00:00",3.43,0.0,-0.471,8.12,8.59,767.7,9.1,6.886,0.0,8.42,76.27,0.024,0.913,312.5,48.28
"2025-04-04 00:00:00",3.328,0.0,-0.74,6.518,7.259,768.1,8.36,6.886,0.0,6.953,83.7,0.03,0.786,222.8,45.83
"2025-04-04 01:00:00",1.126,0.154,-0.541,4.953,5.494,768.3,6.743,6.884,0.0,5.258,91.0,0.032,0.636,241.8,12.67
"2025-04-04 02:00:00",1.382,0.0,-0.61,4.336,4.946,768.0,5.298,6.881,0.0,4.57,93.9,0.028,0.507,225.1,19.21
"2025-04-04 03:00:00",1.331,0.0,-0.811,3.884,4.694,768.3,4.481,6.889,0.0,4.117,94.8,0.025,0.638,244.3,17.73
"2025-04-04 04:00:00",1.075,0.0,-0.675,3.765,4.44,768.7,4.1,6.889,0.0,4.005,94.8,0.023,0.472,245.3,18.97
"2025-04-04 05:00:00",0.922,0.0,-0.532,3.148,3.68,769.0,3.737,6.897,0.0,3.348,96.1,0.025,0.434,236.9,4.879
"2025-04-04 06:00:00",2.355,0.0,-0.539,2.612,3.151,769.1,3.121,6.896,0.0,2.808,97.1,2.613,0.627,230.2,22.77
"2025-04-04 07:00:00",3.738,0.0,-0.398,3.409,3.807,769.5,4.499,6.9,0.0,3.586,96.9,90.7,0.879,193.0,48.82
"2025-04-04 08:00:00",4.25,0.0,-0.128,4.254,4.383,769.5,10.33,6.905,0.0,4.569,93.1,227.5,1.174,149.7,28.06
"2025-04-04 09:00:00",3.891,0.0,-0.079,6.643,6.722,769.4,17.79,6.903,0.0,7.047,83.9,419.2,1.159,143.6,43.09
"2025-04-04 10:00:00",4.506,0.0,-0.049,9.1,9.15,769.0,22.25,6.901,0.0,9.5,76.33,532.8,1.156,157.8,49.08
"2025-04-04 11:00:00",5.376,0.0,-0.045,11.45,11.49,768.7,23.76,6.894,0.0,11.86,64.89,652.3,2.238,107.3,38.93
