"2025-04-01 00:00:00",1.00,85.00,9.00,0.21,9,274.00,0.11,4812,451.00,20.50,272.00,-0.70,9,274.00,0.70,3566,463.00,17.60,274.00,-0.70,9,274.00,0.60,4513,444.00,20.10,274.00
"2025-04-01 00:15:00",0.90,109.00,9.00,0.16,9,277.00,0.15,4153,427.00,18.80,257.00,-0.30,9,277.00,0.70,3679,424.00,17.70,256.00,-0.90,9,277.00,0.60,3971,404.00,18.90,257.00
"2025-04-01 00:30:00",0.80,89.00,9.00,0.21,9,274.00,0.12,4486,426.00,20.40,274.00,-0.50,9,274.00,0.50,3651,421.00,18.60,274.00,-0.60,9,274.00,0.50,3937,393.00,19.90,273.00
"2025-04-01 00:45:00",1.10,99.00,9.00,0.23,9,274.00,0.09,4892,449.00,20.70,273.00,-0.50,9,274.00,0.50,3803,421.00,18.90,274.00,-1.00,9,274.00,0.60,3793,389.00,19.70,274.00
"2025-04-01 01:00:00",1.40,106.00,9.00,0.23,9,275.00,0.13,5053,450.00,21.00,275.00,-0.50,9,275.00,0.50,4123,402.00,20.20,275.00,-1.30,9,275.00,0.60,3873,399.00,19.70,274.00
"2025-04-01 01:15:00",1.20,89.00,9.00,0.22,9,276.00,0.12,4425,429.00,19.20,256.00,-0.70,9,276.00,0.50,3072,345.00,17.80,256.00,-0.90,9,276.00,0.50,3485,363.00,18.50,256.00
"2025-04-01 01:30:00",0.90,85.00,9.00,0.19,9,274.00,0.12,4547,470.00,19.70,272.00,-0.60,9,274.00,0.60,2783,362.00,17.50,273.00,-0.70,9,274.00,0.50,4052,386.00,20.30,274.00
"2025-04-01 01:45:00",1.10,86.00,9.00,0.22,9,275.00,0.12,4353,478.00,19.10,275.00,-0.80,9,275.00,0.50,2818,356.00,17.80,275.00,-0.80,9,275.00,0.40,3957,393.00,19.90,275.00
"2025-04-01 02:00:00",1.60,78.00,9.00,0.28,9,274.00,0.07,4636,509.00,19.10,273.00,-1.30,9,274.00,0.40,3151,373.00,18.40,273.00,-1.10,9,274.00,0.40,3743,400.00,19.30,274.00
"2025-04-01 02:15:00",1.30,72.00,9.00,0.30,9,277.00,0.05,4161,475.00,17.80,256.00,-1.10,9,277.00,0.50,2428,369.00,15.50,257.00,-0.70,9,277.00,0.50,3447,381.00,18.00,257.00
"2025-04-01 02:30:00",1.10,99.00,9.00,0.20,9,274.00,0.11,4532,531.00,18.60,274.00,-0.50,9,274.00,0.40,2893,393.00,17.20,274.00,-0.90,9,274.00,0.30,3536,390.00,19.00,273.00
"2025-04-01 02:45:00",0.80,99.00,9.00,0.17,9,274.00,0.10,4581,524.00,18.70,271.00,-0.40,9,274.00,0.50,3120,392.00,17.80,274.00,-0.70,9,274.00,0.50,3887,408.00,19.50,274.00
"2025-04-01 03:00:00",1.10,112.00,9.00,0.20,9,275.00,0.08,5388,446.00,21.70,275.00,-0.30,9,275.00,0.60,3357,391.00,18.40,274.00,-1.00,9,275.00,0.50,3971,405.00,19.80,275.00
"2025-04-01 03:15:00",1.00,106.00,9.00,0.14,9,276.00,0.12,4481,399.00,19.90,257.00,-0.40,9,276.00,0.50,3995,350.00,19.90,257.00,-0.90,9,276.00,0.50,3727,382.00,18.60,256.00
"2025-04-01 03:30:00",1.20,121.00,9.00,0.16,9,274.00,0.15,4970,447.00,20.80,274.00,-0.10,9,274.00,0.40,4428,424.00,20.30,273.00,-1.20,9,274.00,0.50,4358,388.00,20.90,274.00
