"2025-01-07 00:00:00",3.5,115.0,9.0,0.07,2,273.0,0.21,870,136.0,15.7,273.0,-0.8,2,273.0,1.1,678,130.0,14.0,269.0,-3.4,2,273.0,4.9,670,195.0,10.7,269.0
"2025-01-07 00:15:00",5.5,119.0,9.0,0.1,2,276.0,0.29,885,147.0,14.6,254.0,-0.9,2,276.0,1.4,758,141.0,13.7,252.0,-5.4,2,276.0,4.9,721,207.0,10.2,255.0
"2025-01-07 00:30:00",6.4,119.0,9.0,0.12,2,273.0,0.3,987,167.0,15.3,271.0,-1.0,2,273.0,1.3,867,155.0,14.5,272.0,-6.3,2,273.0,5.2,785,229.0,10.4,271.0
"2025-01-07 00:45:00",4.7,120.0,9.0,0.03,2,273.0,0.27,875,151.0,15.0,266.0,-0.7,2,273.0,1.3,720,146.0,13.7,267.0,-4.7,2,273.0,5.4,680,207.0,10.2,268.0
"2025-01-07 01:00:00",3.9,123.0,9.0,0.08,2,274.0,0.24,865,144.0,15.3,269.0,-0.4,2,274.0,1.2,754,139.0,14.4,273.0,-3.8,2,274.0,4.9,676,199.0,10.5,273.0
"2025-01-07 01:15:00",5.8,123.0,9.0,0.17,2,275.0,0.29,829,145.0,14.2,253.0,-0.5,2,275.0,1.3,723,134.0,13.7,255.0,-5.8,2,275.0,5.1,694,200.0,10.1,251.0
"2025-01-07 01:30:00",5.2,126.0,9.0,0.14,2,274.0,0.3,900,152.0,15.1,274.0,-0.2,2,274.0,1.2,740,138.0,14.1,270.0,-5.2,2,274.0,5.0,722,212.0,10.4,271.0
"2025-01-07 01:45:00",5.5,127.0,9.0,0.13,2,273.0,0.26,914,153.0,15.3,269.0,-0.1,2,273.0,1.3,787,140.0,14.5,271.0,-5.5,2,273.0,4.9,744,219.0,10.3,269.0
"2025-01-07 02:00:00",4.7,121.0,9.0,0.19,9,274.0,0.26,884,143.0,15.5,269.0,-0.5,9,274.0,1.3,767,131.0,14.9,272.0,-4.7,2,274.0,4.4,690,200.0,10.6,273.0
"2025-01-07 02:15:00",6.0,123.0,9.0,0.19,9,274.0,0.3,927,160.0,14.4,254.0,-0.5,9,274.0,1.3,804,153.0,13.4,253.0,-6.0,2,274.0,4.5,777,211.0,10.5,251.0
"2025-01-07 02:30:00",5.9,129.0,9.0,0.23,9,273.0,0.37,964,180.0,14.4,268.0,0.1,9,273.0,1.3,894,161.0,14.5,267.0,-5.9,2,273.0,4.5,862,234.0,11.0,269.0
"2025-01-07 02:45:00",7.1,127.0,9.0,0.13,2,273.0,0.32,1002,178.0,14.7,269.0,-0.1,2,273.0,1.3,857,159.0,14.1,273.0,-7.1,2,273.0,5.4,817,235.0,10.4,266.0
"2025-01-07 03:00:00",7.2,128.0,9.0,0.12,2,272.0,0.33,982,177.0,14.6,268.0,0.0,2,272.0,1.3,845,159.0,14.1,268.0,-7.2,2,272.0,5.3,822,243.0,10.3,264.0
"2025-01-07 03:15:00",6.8,126.0,9.0,0.03,2,275.0,0.32,925,169.0,13.9,251.0,-0.3,2,275.0,1.3,807,154.0,13.5,254.0,-6.8,2,275.0,5.3,832,227.0,10.3,247.0
"2025-01-07 03:30:00",7.1,123.0,9.0,0.13,2,273.0,0.27,1019,171.0,15.1,270.0,-0.6,2,273.0,1.4,883,155.0,14.6,271.0,-7.1,2,273.0,4.8,877,227.0,11.1,269.0
"2025-01-07 03:45:00",6.8,130.0,9.0,0.15,9,272.0,0.33,1007,185.0,14.4,267.0,0.2,9,272.0,1.3,941,164.0,14.5,270.0,-6.8,2,272.0,4.6,941,240.0,11.2,271.0
"2025-01-07 04:00:00",8.3,138.0,9.0,0.3,9,273.0,0.52,1388,268.0,13.8,271.0,1.4,9,273.0,2.0,1466,262.0,14.4,272.0,-8.2,2,273.0,3.4,1358,303.0,12.4,271.0
"2025-01-07 04:15:00",8.1,134.0,9.0,0.32,9,274.0,0.45,1335,253.0,13.5,252.0,0.9,9,274.0,1.8,1365,250.0,13.8,253.0,-8.1,2,274.0,3.2,1259,298.0,11.6,253.0
"2025-01-07 04:30:00",8.5,131.0,9.0,0.34,9,273.0,0.42,1272,233.0,14.3,272.0,0.4,9,273.0,1.6,1289,216.0,15.1,273.0,-8.5,2,273.0,2.8,1303,287.0,12.5,273.0
"2025-01-07 04:45:00",7.9,134.0,9.0,0.22,9,273.0,0.36,1240,215.0,14.8,271.0,0.9,9,273.0,1.7,1241,213.0,14.9,273.0,-7.9,2,273.0,2.9,1144,267.0,12.2,269.0
"2025-01-07 05:00:00",6.8,138.0,9.0,0.24,9,273.0,0.37,1201,221.0,14.3,273.0,1.1,9,273.0,1.4,1145,203.0,14.4,269.0,-6.7,2,273.0,2.8,1148,253.0,12.5,273.0
"2025-01-07 05:15:00",6.6,141.0,9.0,0.25,9,274.0,0.35,1092,211.0,13.4,251.0,1.5,9,274.0,1.8,988,192.0,13.1,255.0,-6.4,2,274.0,3.2,1029,232.0,11.7,253.0
"2025-01-07 05:30:00",6.8,137.0,9.0,0.33,9,273.0,0.41,1311,229.0,14.7,272.0,1.0,9,273.0,1.5,1171,209.0,14.5,272.0,-6.8,2,273.0,2.8,1173,255.0,12.7,273.0
"2025-01-07 05:45:00",6.3,139.0,9.0,0.21,9,272.0,0.42,1212,223.0,14.1,269.0,1.2,9,272.0,1.8,1182,211.0,14.5,272.0,-6.1,2,272.0,3.1,1165,248.0,12.8,271.0
"2025-01-07 06:00:00",6.2,136.0,9.0,0.33,9,273.0,0.37,1175,216.0,14.2,267.0,0.8,9,273.0,1.6,1091,192.0,14.6,271.0,-6.1,2,273.0,3.0,1076,228.0,12.9,272.0
"2025-01-07 06:15:00",6.3,135.0,9.0,0.47,9,274.0,0.57,1593,277.0,14.0,253.0,0.7,9,274.0,2.3,1637,265.0,14.4,255.0,-6.2,2,274.0,2.5,1607,291.0,13.5,255.0
"2025-01-07 06:30:00",4.9,134.0,9.0,0.17,9,273.0,0.49,1897,276.0,16.4,273.0,0.5,9,273.0,1.6,1934,275.0,16.6,273.0,-4.9,2,273.0,2.1,2017,318.0,15.7,273.0
"2025-01-07 06:45:00",4.0,136.0,9.0,-0.03,9,272.0,0.39,1477,207.0,16.7,271.0,0.5,9,272.0,1.8,1434,208.0,16.4,272.0,-3.9,2,272.0,2.2,1448,239.0,15.4,272.0
"2025-01-07 07:00:00",4.7,129.0,9.0,0.08,9,273.0,0.4,1577,216.0,16.8,273.0,0.1,9,273.0,1.7,1485,206.0,16.7,273.0,-4.7,2,273.0,2.1,1533,244.0,15.4,273.0
"2025-01-07 07:15:00",5.1,129.0,9.0,0.06,9,274.0,0.32,1422,195.0,16.2,253.0,0.1,9,274.0,1.5,1357,191.0,15.7,254.0,-5.1,2,274.0,2.1,1477,240.0,14.5,255.0
"2025-01-07 07:30:00",4.0,135.0,9.0,0.21,9,272.0,0.33,1503,195.0,17.2,270.0,0.5,9,272.0,1.2,1411,183.0,17.3,272.0,-4.0,2,272.0,1.7,1493,223.0,16.1,272.0
"2025-01-07 07:45:00",5.2,137.0,9.0,0.26,9,273.0,0.38,1670,240.0,16.4,271.0,0.8,9,273.0,1.6,1760,244.0,16.6,273.0,-5.1,2,273.0,1.9,1747,281.0,15.4,273.0
