"2025-01-07 00:00:00",10.1,121.0,9.0,0.13,9,273.0,0.35,373,103.0,10.7,249.0,-1.2,9,273.0,1.6,336,104.0,9.3,213.0,-10.0,2,273.0,3.6,323,109.0,8.8,213.0
"2025-01-07 00:15:00",9.1,126.0,9.0,0.09,9,276.0,0.41,378,109.0,10.1,234.0,-0.4,9,276.0,1.8,348,106.0,9.3,212.0,-9.1,2,276.0,2.8,329,109.0,8.7,202.0
"2025-01-07 00:30:00",10.1,126.0,9.0,0.16,9,273.0,0.39,421,116.0,10.7,254.0,-0.4,9,273.0,1.7,406,115.0,10.2,235.0,-10.1,2,273.0,2.5,374,115.0,9.5,223.0
"2025-01-07 00:45:00",10.4,123.0,9.0,0.03,9,273.0,0.36,374,110.0,10.3,252.0,-0.9,9,273.0,1.7,350,110.0,9.2,207.0,-10.3,2,273.0,3.7,348,112.0,9.2,224.0
"2025-01-07 01:00:00",9.1,126.0,9.0,0.09,9,274.0,0.33,352,105.0,10.2,243.0,-0.3,9,274.0,1.4,327,103.0,9.4,221.0,-9.1,2,274.0,4.0,295,106.0,8.3,198.0
"2025-01-07 01:15:00",9.2,130.0,9.0,0.12,9,275.0,0.36,353,101.0,10.3,243.0,0.3,9,275.0,1.5,316,100.0,9.2,215.0,-9.2,2,275.0,3.0,306,103.0,8.6,190.0
"2025-01-07 01:30:00",9.4,132.0,9.0,0.22,9,274.0,0.4,439,110.0,11.5,261.0,0.7,9,274.0,1.7,414,107.0,10.9,246.0,-9.4,2,274.0,2.5,391,112.0,9.9,226.0
"2025-01-07 01:45:00",8.7,130.0,9.0,0.2,9,273.0,0.39,382,103.0,10.8,250.0,0.4,9,273.0,1.6,343,101.0,9.9,221.0,-8.7,2,273.0,3.1,339,107.0,9.2,210.0
"2025-01-07 02:00:00",7.9,126.0,9.0,0.27,9,274.0,0.4,355,100.0,10.5,252.0,-0.3,9,274.0,1.4,319,101.0,9.1,212.0,-7.8,2,274.0,3.5,299,99.0,8.9,212.0
"2025-01-07 02:15:00",8.5,129.0,9.0,0.22,9,274.0,0.4,363,113.0,9.5,225.0,0.1,9,274.0,1.6,338,112.0,8.7,196.0,-8.5,2,274.0,2.6,310,102.0,8.8,208.0
